alpha,custom,100,3,2300,1200,1100
alpha,custom,100,4,2300,1200,1100
alpha,custom,100,5,2300,1200,1100
alpha,custom,100,6,2300,1200,1100
alpha,custom,100,7,2300,1200,1100
alpha,custom,100,8,2300,1200,1100
alpha,custom,100,9,509,300,209
alpha,custom,100,10,509,300,209
alpha,custom,100,11,509,300,209
alpha,custom,100,12,509,300,209
alpha,custom,100,13,509,300,209
alpha,custom,100,14,509,300,209
alpha,custom,100,15,509,300,209
alpha,custom,100,16,509,300,209
alpha,custom,100,17,509,300,209
alpha,custom,100,18,509,300,209
alpha,custom,100,19,509,300,209
alpha,custom,100,20,509,300,209
alpha,custom,100,21,509,300,209
alpha,custom,100,22,509,300,209
alpha,custom,100,23,509,300,209
alpha,custom,100,24,509,300,209
alpha,custom,100,25,509,300,209
alpha,custom,100,26,509,300,209
alpha,custom,100,27,509,300,209
alpha,custom,100,28,509,300,209
alpha,custom,100,29,509,300,209
alpha,custom,100,30,509,300,209
alpha,custom,100,31,509,300,209
alpha,custom,100,32,509,300,209
alpha,custom,100,33,509,300,209
alpha,custom,100,34,509,300,209
alpha,custom,100,35,509,300,209
alpha,custom,100,36,509,300,209
alpha,custom,100,37,509,300,209
alpha,custom,100,38,509,300,209
alpha,custom,100,39,509,300,209
alpha,custom,100,40,509,300,209
alpha,custom,100,41,509,300,209
alpha,custom,100,42,509,300,209
alpha,custom,100,43,509,300,209
alpha,custom,100,44,509,300,209
alpha,custom,100,45,509,300,209
alpha,custom,100,46,509,300,209
alpha,custom,100,47,509,300,209
alpha,custom,100,48,509,300,209
alpha,custom,100,49,509,300,209
alpha,custom,100,50,509,300,209
alpha,custom,100,51,509,300,209
alpha,custom,100,52,509,300,209
alpha,custom,100,53,509,300,209
alpha,custom,100,54,509,300,209
alpha,custom,100,55,509,300,209
alpha,custom,100,56,509,300,209
alpha,custom,100,57,509,300,209
alpha,custom,100,58,509,300,209
alpha,custom,100,59,509,300,209
alpha,custom,100,60,509,300,209
alpha,custom,100,61,509,300,209
alpha,custom,100,62,509,300,209
alpha,custom,100,63,509,300,209
alpha,custom,100,64,509,300,209
alpha,custom,100,65,509,300,209
alpha,custom,100,66,509,300,209
alpha,custom,100,67,509,300,209
alpha,custom,100,68,509,300,209
alpha,custom,100,69,509,300,209
alpha,custom,100,70,509,300,209
alpha,custom,100,71,509,300,209
alpha,custom,100,72,509,300,209
alpha,custom,100,73,509,300,209
alpha,custom,100,74,509,300,209
alpha,custom,100,75,509,300,209
alpha,custom,100,76,509,300,209
alpha,custom,100,77,509,300,209
alpha,custom,100,78,509,300,209
alpha,custom,100,79,509,300,209
alpha,custom,100,80,509,300,209
alpha,custom,100,81,509,300,209
alpha,custom,100,82,509,300,209
alpha,custom,100,83,509,300,209
alpha,custom,100,84,509,300,209
alpha,custom,100,85,509,300,209
alpha,custom,100,86,509,300,209
alpha,custom,100,87,509,300,209
alpha,custom,100,88,509,300,209
alpha,custom,100,89,509,300,209
alpha,custom,100,90,509,300,209
alpha,custom,100,91,509,300,209
alpha,custom,100,92,509,300,208
alpha,custom,100,93,509,300,207
alpha,custom,100,94,509,300,206
alpha,custom,100,95,509,300,205
alpha,custom,100,96,509,300,204
alpha,custom,100,97,509,300,203
alpha,custom,100,98,509,300,202
alpha,custom,100,99,509,300,201
