delta,fifo,100,3,390274,195187,195087
delta,fifo,100,4,386176,193138,193038
delta,fifo,100,5,382080,191090,190990
delta,fifo,100,6,378100,189100,189000
delta,fifo,100,7,374048,187074,186974
delta,fifo,100,8,369926,185013,184913
delta,fifo,100,9,365878,182989,182889
delta,fifo,100,10,361756,180928,180828
delta,fifo,100,11,357622,178861,178761
delta,fifo,100,12,353578,176839,176739
delta,fifo,100,13,349510,174805,174705
delta,fifo,100,14,345703,172901,172802
delta,fifo,100,15,341746,170922,170824
delta,fifo,100,16,337681,168889,168792
delta,fifo,100,17,333647,166872,166775
delta,fifo,100,18,329561,164829,164732
delta,fifo,100,19,325537,162817,162720
delta,fifo,100,20,321653,160875,160778
delta,fifo,100,21,317615,158856,158759
delta,fifo,100,22,313618,156857,156761
delta,fifo,100,23,309562,154829,154733
delta,fifo,100,24,305509,152802,152707
delta,fifo,100,25,301334,150715,150619
delta,fifo,100,26,297334,148715,148619
delta,fifo,100,27,293542,146819,146723
delta,fifo,100,28,289517,144806,144711
delta,fifo,100,29,285415,142755,142660
delta,fifo,100,30,281228,140661,140567
delta,fifo,100,31,277232,138663,138569
delta,fifo,100,32,273286,136690,136596
delta,fifo,100,33,269466,134780,134686
delta,fifo,100,34,265539,132816,132723
delta,fifo,100,35,261335,130714,130621
delta,fifo,100,36,257223,128658,128565
delta,fifo,100,37,253211,126652,126559
delta,fifo,100,38,249113,124603,124510
delta,fifo,100,39,244917,122505,122412
delta,fifo,100,40,241105,120599,120506
delta,fifo,100,41,237127,118610,118517
delta,fifo,100,42,232983,116538,116445
delta,fifo,100,43,228910,114502,114408
delta,fifo,100,44,224573,112333,112240
delta,fifo,100,45,220820,110457,110363
delta,fifo,100,46,216950,108520,108430
delta,fifo,100,47,213112,106600,106512
delta,fifo,100,48,209028,104558,104470
delta,fifo,100,49,205018,102553,102465
delta,fifo,100,50,200987,100537,100450
delta,fifo,100,51,197240,98663,98577
delta,fifo,100,52,193036,96559,96477
delta,fifo,100,53,189087,94584,94503
delta,fifo,100,54,184977,92529,92448
delta,fifo,100,55,180995,90536,90459
delta,fifo,100,56,176818,88446,88372
delta,fifo,100,57,172692,86381,86311
delta,fifo,100,58,168818,84442,84376
delta,fifo,100,59,164648,82356,82292
delta,fifo,100,60,160622,80343,80279
delta,fifo,100,61,156270,78168,78102
delta,fifo,100,62,152101,76084,76017
delta,fifo,100,63,148011,74039,73972
delta,fifo,100,64,144119,72093,72026
delta,fifo,100,65,140506,70286,70220
delta,fifo,100,66,136363,68214,68148
delta,fifo,100,67,132539,66300,66233
delta,fifo,100,68,128846,64454,64386
delta,fifo,100,69,124586,62321,62252
delta,fifo,100,70,120653,60354,60284
delta,fifo,100,71,116958,58506,58435
delta,fifo,100,72,112278,56161,56089
delta,fifo,100,73,108855,54451,54378
delta,fifo,100,74,104944,52496,52422
delta,fifo,100,75,101009,50526,50451
delta,fifo,100,76,97410,48726,48650
delta,fifo,100,77,92852,46447,46370
delta,fifo,100,78,88811,44423,44345
delta,fifo,100,79,84623,42329,42250
delta,fifo,100,80,80684,40361,40281
delta,fifo,100,81,76500,38266,38185
delta,fifo,100,82,72288,36158,36076
delta,fifo,100,83,69363,34697,34614
delta,fifo,100,84,64463,32249,32165
delta,fifo,100,85,60008,30020,29935
delta,fifo,100,86,56781,28402,28316
delta,fifo,100,87,52100,26062,25975
delta,fifo,100,88,48705,24363,24275
delta,fifo,100,89,44521,22272,22183
delta,fifo,100,90,40160,20089,19999
delta,fifo,100,91,36173,18094,18003
delta,fifo,100,92,32805,16411,16319
delta,fifo,100,93,28853,14431,14338
delta,fifo,100,94,24547,12279,12185
delta,fifo,100,95,20311,10160,10065
delta,fifo,100,96,16044,8027,7931
delta,fifo,100,97,12470,6239,6142
delta,fifo,100,98,8207,4106,4008
delta,fifo,100,99,4341,2200,2101
